movie_or_serie,title,release_year,duration_seconds,channel_streaming,action,comedy,adventure,animation,anime,drama,international,kids,horror
Movie,Yeh Ballet,2020,117 min,netflix,0,0,0,0,0,0,1,0,0
Movie,Pretville,2012,95 min,netflix,0,0,0,0,0,0,1,0,0
TV Show,Spectros,2020,1 Season,netflix,0,0,0,0,0,0,1,0,1
Movie,Untamed Romania,2018,93 min,netflix,0,0,0,0,0,0,1,0,0
TV Show,DreamWorks Shrek's Swamp Stories,2008,1 Season,netflix,1,0,1,0,0,0,0,1,0
Movie,By the Sea,2015,122 min,netflix,0,0,0,0,0,0,0,0,0
Movie,Miss Virginia,2019,102 min,netflix,0,0,0,0,0,0,0,0,0
Movie,MR. RIGHT,2015,96 min,netflix,1,0,1,0,0,0,0,0,0
TV Show,On the Real,2017,1 Season,netflix,0,0,0,0,0,0,1,0,0
Movie,Term Life,2016,93 min,netflix,0,0,0,0,0,0,0,0,0
Movie,The Forest,2016,93 min,netflix,0,0,0,0,0,0,0,0,1
Movie,Monster High: Electrified,2017,72 min,netflix,0,0,0,0,0,0,0,0,0
TV Show,Talking Tom and Friends,2017,1 Season,netflix,0,0,0,0,0,0,0,1,0
Movie,A Shaun the Sheep Movie: Farmageddon,2019,87 min,netflix,0,0,0,0,0,0,0,0,0
Movie,Cuddle Weather,2019,95 min,netflix,0,0,0,0,0,0,1,0,0
Movie,Fanatyk,2017,33 min,netflix,0,0,0,0,0,0,0,0,0
Movie,Isi & Ossi,2020,113 min,netflix,0,0,0,0,0,0,1,0,0
Movie,Liefling,2010,118 min,netflix,0,0,0,0,0,0,1,0,0
Movie,Panipat - The Great Betrayal,2019,171 min,netflix,0,0,0,0,0,0,1,0,0
TV Show,Taj Mahal 1989,2020,1 Season,netflix,0,0,0,0,0,0,1,0,0
Movie,The Ghost and the Tout,2018,100 min,netflix,0,0,0,0,0,0,1,0,0
Movie,Dragon Quest Your Story,2019,103 min,netflix,1,0,1,0,1,0,0,0,0
TV Show,Love Is Blind,2021,1 Season,netflix,0,0,0,0,0,0,0,0,0
TV Show,Narcos: Mexico,2020,2 Seasons,netflix,1,0,1,0,0,0,0,0,0
TV Show,Palazuelos mi rey,2019,1 Season,netflix,0,0,0,0,0,0,1,0,0
TV Show,Sleepless Society: Insomnia,2019,1 Season,netflix,0,0,0,0,0,0,1,0,0
Movie,French Toast,2015,86 min,netflix,0,0,0,0,0,0,1,0,0
Movie,To All the Boys: P.S. I Still Love You,2020,102 min,netflix,0,0,0,0,0,0,0,0,0
TV Show,We Bare Bears,2018,2 Seasons,netflix,0,0,0,0,0,0,0,1,0
Movie,Captain Underpants Epic Choice-o-Rama,2020,81 min,netflix,0,0,0,0,0,0,0,0,0
Movie,Good Time,2017,101 min,netflix,0,0,0,0,0,0,0,0,0
Movie,ROAD TO ROMA,2020,73 min,netflix,0,0,0,0,0,0,1,0,0
Movie,Love for Sale 2,2019,96 min,netflix,0,0,0,0,0,0,1,0,0
TV Show,Better Call Saul,2018,4 Seasons,netflix,0,0,0,0,0,0,0,0,0
Movie,Fronteras,2018,106 min,netflix,0,0,0,0,0,0,0,0,0
Movie,Polaroid,2019,88 min,netflix,0,0,0,0,0,0,0,0,1
Movie,The Coldest Game,2019,103 min,netflix,0,0,0,0,0,0,1,0,0
Movie,Thottappan,2019,139 min,netflix,0,0,0,0,0,0,1,0,0
Movie,Azali,2018,89 min,netflix,0,0,0,0,0,0,1,0,0
TV Show,Dragons: Rescue Riders,2020,2 Seasons,netflix,0,0,0,0,0,0,0,1,0
TV Show,Fifty: The Series,2018,2 Seasons,netflix,0,0,0,0,0,0,1,0,0
Movie,Horse Girl,2020,104 min,netflix,0,0,0,0,0,0,0,0,0
Movie,Jada,2019,124 min,netflix,0,0,0,0,0,0,1,0,0
TV Show,Locke & Key,2020,1 Season,netflix,1,0,1,0,0,0,0,0,0
TV Show,My Holo Love,2020,1 Season,netflix,0,0,0,0,0,0,1,0,0
Movie,The Ballad of Lefty Brown,2017,112 min,netflix,0,0,0,0,0,0,0,0,0
TV Show,Who Killed Malcolm X?,2020,1 Season,netflix,0,0,0,0,0,0,0,0,0
TV Show,Cagaster of an Insect Cage,2020,1 Season,netflix,0,0,0,0,1,0,1,0,0
Movie,Gardeners of Eden,2014,70 min,netflix,0,0,0,0,0,0,0,0,0
TV Show,Arrow,2019,8 Seasons,netflix,1,0,1,0,0,0,0,0,0
TV Show,The Pharmacist,2020,1 Season,netflix,0,0,0,0,0,0,0,0,0
Movie,Uppity: The Willy T. Ribbs Story,2020,106 min,netflix,0,0,0,0,0,0,0,0,0
Movie,Dragonheart: Vengeance,2020,97 min,netflix,1,0,1,0,0,0,0,0,0
Movie,"Faith, Hope & Love",2019,106 min,netflix,0,0,0,0,0,0,0,0,0
Movie,Tom Papa: You're Doing Great!,2020,60 min,netflix,0,1,0,0,0,0,0,0,0
TV Show,Team Kaylie,2020,3 Seasons,netflix,0,0,0,0,0,0,0,1,0
Movie,Thambi,2019,148 min,netflix,0,0,0,0,0,0,1,0,0
Movie,The Silent War,2020,122 min,netflix,0,0,0,0,0,0,1,0,0
Movie,Chronically Metropolitan,2016,86 min,netflix,0,0,0,0,0,0,0,0,0
Movie,Hum Aapke Hain Koun,1994,193 min,netflix,0,0,0,0,0,0,1,0,0
TV Show,Is It Wrong to Try to Pick Up Girls in a Dungeon?,2015,1 Season,netflix,0,0,0,0,1,0,1,0,0
TV Show,Itaewon Class,2020,1 Season,netflix,0,0,0,0,0,0,1,0,0
Movie,Justice,2017,92 min,netflix,0,0,0,0,0,0,0,0,0
Movie,Love Jacked,2018,94 min,netflix,0,0,0,0,0,0,1,0,0
TV Show,Miraculous: Tales of Ladybug & Cat Noir,2019,5 Seasons,netflix,1,0,1,0,0,0,0,1,0
Movie,Misfit 2,2019,82 min,netflix,0,0,0,0,0,0,1,0,0
Movie,Night on Earth: Shot in the Dark,2020,59 min,netflix,0,0,0,0,0,0,0,0,0
TV Show,No Game No Life,2014,1 Season,netflix,0,0,0,0,1,0,1,0,0
TV Show,Pop Team Epic,2018,1 Season,netflix,0,0,0,0,1,0,1,0,0
TV Show,Shopkins,2014,1 Season,netflix,0,0,0,0,0,0,0,1,0
Movie,The Car: Road to Revenge,2019,89 min,netflix,1,0,1,0,0,0,0,0,1
Movie,Together For Eternity,1999,176 min,netflix,0,0,0,0,0,0,1,0,0
Movie,37 Seconds,2020,116 min,netflix,0,0,0,0,0,0,1,0,0
TV Show,Diablero,2020,2 Seasons,netflix,1,0,1,0,0,0,1,0,0
Movie,Gang of the Caribbean,2016,86 min,netflix,0,0,0,0,0,0,1,0,0
Movie,Hakkunde,2017,93 min,netflix,0,0,0,0,0,0,0,0,0
TV Show,Luna Nera,2020,1 Season,netflix,0,0,0,0,0,0,1,0,0
Movie,Miss Americana,2020,85 min,netflix,0,0,0,0,0,0,0,0,0
TV Show,Unauthorized Living,2020,2 Seasons,netflix,0,0,0,0,0,0,1,0,0
TV Show,Ainori Love Wagon: African Journey,2019,1 Season,netflix,0,0,0,0,0,0,1,0,0
Movie,Kevin Hart: I'm a Grown Little Man,2009,62 min,netflix,0,1,0,0,0,0,0,0,0
TV Show,THE STRANGER,2020,1 Season,netflix,0,0,0,0,0,0,1,0,0
TV Show,What the Love! with Karan Johar,2020,1 Season,netflix,0,0,0,0,0,0,1,0,0
Movie,Close Enemies,2018,112 min,netflix,0,0,0,0,0,0,1,0,0
TV Show,Find Yourself,2020,1 Season,netflix,0,0,0,0,0,0,1,0,0
TV Show,Night on Earth,2020,1 Season,netflix,0,0,0,0,0,0,0,0,0
TV Show,Omniscient,2020,1 Season,netflix,0,0,0,0,0,0,1,0,0
Movie,Shimla Mirchi,2020,121 min,netflix,0,0,0,0,0,0,1,0,0
Movie,Sillu Karuppatti,2019,133 min,netflix,0,0,0,0,0,0,0,0,0
Movie,Vir Das: For India,2020,76 min,netflix,0,1,0,0,0,0,0,0,0
Movie,Menashe,2017,82 min,netflix,0,0,0,0,0,0,0,0,0
Movie,A Sun,2019,156 min,netflix,0,0,0,0,0,0,1,0,0
Movie,Die Ontwaking,2015,90 min,netflix,0,0,0,0,0,0,1,0,0
TV Show,Rise of Empires: Ottoman,2020,1 Season,netflix,0,0,0,0,0,0,0,0,0
TV Show,Sons of the Caliphate,2017,2 Seasons,netflix,0,0,0,0,0,0,1,0,0
TV Show,The goop lab with Gwyneth Paltrow,2020,1 Season,netflix,0,0,0,0,0,0,0,0,0
TV Show,The Ranch,2020,8 Seasons,netflix,0,0,0,0,0,0,0,0,0
Movie,Airplane Mode,2020,97 min,netflix,0,0,0,0,0,0,1,0,0
Movie,Alex Fernández: The Best Comedian in the World,2020,51 min,netflix,0,1,0,0,0,0,0,0,0
TV Show,October Faction,2020,1 Season,netflix,1,0,1,0,0,0,0,0,1
TV Show,​SAINT SEIYA: Knights of the Zodiac,2020,2 Seasons,netflix,0,0,0,0,1,0,1,0,0
TV Show,The Ghost Bride,2020,1 Season,netflix,0,0,0,0,0,0,1,0,0
TV Show,Pandemic: How to Prevent an Outbreak,2020,1 Season,netflix,0,0,0,0,0,0,0,0,0
TV Show,Playing with Fire,2019,1 Season,netflix,0,0,0,0,0,0,1,0,0
Movie,Whisky,2004,98 min,netflix,0,0,0,0,0,0,1,0,0
Movie,Fortune Feimster: Sweet & Salty,2020,61 min,netflix,0,1,0,0,0,0,0,0,0
Movie,KD (A) Karuppudurai,2019,116 min,netflix,0,0,0,0,0,0,0,0,0
TV Show,DreamWorks How to Train Your Dragon Legends,2011,1 Season,netflix,1,0,1,0,0,0,0,1,0
Movie,Motichoor Chaknachoor,2019,132 min,netflix,0,0,0,0,0,0,1,0,0
Movie,WHAT DID JACK DO?,2020,17 min,netflix,0,0,0,0,0,0,0,0,0
Movie,The Bling Ring,2013,91 min,netflix,0,0,0,0,0,0,0,0,0
Movie,A Fall from Grace,2020,121 min,netflix,0,0,0,0,0,0,0,0,0
TV Show,Ares,2020,1 Season,netflix,0,0,0,0,0,0,1,0,1
TV Show,Hip-Hop Evolution,2020,4 Seasons,netflix,0,0,0,0,0,0,1,0,0
TV Show,Nailed It! Germany,2020,1 Season,netflix,0,0,0,0,0,0,1,0,0
TV Show,Tiny House Nation,2019,2 Seasons,netflix,0,0,0,0,0,0,0,0,0
Movie,Deadcon,2019,78 min,netflix,0,0,0,0,0,0,0,0,1
TV Show,Handsome Siblings,2020,1 Season,netflix,0,0,0,0,0,0,1,0,0
Movie,Hop,2011,95 min,netflix,0,0,0,0,0,0,0,0,0
Movie,Jezebel,2019,86 min,netflix,0,0,0,0,0,0,0,0,0
Movie,Legend,2015,132 min,netflix,0,0,0,0,0,0,1,0,0
Movie,NiNoKuni,2019,107 min,netflix,1,0,1,0,1,0,0,0,0
TV Show,Soul Eater,2008,1 Season,netflix,0,0,0,0,1,0,1,0,0
Movie,Steve Jobs,2015,122 min,netflix,0,0,0,0,0,0,0,0,0
Movie,Bulbul Can Sing,2018,95 min,netflix,0,0,0,0,0,0,1,0,0
Movie,Eye For An Eye,2019,108 min,netflix,0,0,0,0,0,0,1,0,0
TV Show,Killer Inside: The Mind of Aaron Hernandez,2020,1 Season,netflix,0,0,0,0,0,0,0,0,0
Movie,MindGamers,2017,99 min,netflix,0,0,0,0,0,0,1,0,0
Movie,The Brave,2019,103 min,netflix,1,0,1,0,0,0,0,0,0
Movie,Leslie Jones: Time Machine,2020,66 min,netflix,0,1,0,0,0,0,0,0,0
TV Show,The Ollie & Moon Show,2018,1 Season,netflix,0,0,0,0,0,0,0,1,0
Movie,Women of Mafia 2,2019,132 min,netflix,1,0,1,0,0,0,1,0,0
TV Show,The Healing Powers of Dude,2020,1 Season,netflix,0,0,0,0,0,0,0,1,0
Movie,Betty White: First Lady of Television,2018,56 min,netflix,0,0,0,0,0,0,0,0,0
Movie,Made in China,2019,128 min,netflix,0,0,0,0,0,0,1,0,0
TV Show,AJ and the Queen,2020,1 Season,netflix,0,0,0,0,0,0,0,0,0
TV Show,Giri / Haji,2019,1 Season,netflix,0,0,0,0,0,0,1,0,0
TV Show,Harvey Street Kids,2020,4 Seasons,netflix,0,0,0,0,0,0,0,1,0
TV Show,Jamtara - Sabka Number Ayega,2020,1 Season,netflix,0,0,0,0,0,0,1,0,0
TV Show,Medical Police,2020,1 Season,netflix,1,0,1,0,0,0,0,0,0
Movie,Monsters: Dark Continent,2014,119 min,netflix,1,0,1,0,0,0,0,0,0
TV Show,The InBESTigators,2020,2 Seasons,netflix,0,0,0,0,0,0,0,1,0
TV Show,Until Dawn,2020,1 Season,netflix,0,0,0,0,0,0,1,0,0
Movie,Bulletproof 2,2020,97 min,netflix,1,0,1,0,0,0,0,0,0
TV Show,Cheer,2020,1 Season,netflix,0,0,0,0,0,0,0,0,0
Movie,A Ghost Story,2017,92 min,netflix,0,0,0,0,0,0,0,0,0
Movie,"Live Twice, Love Once",2020,102 min,netflix,0,0,0,0,0,0,1,0,0
TV Show,Dracula,2020,1 Season,netflix,0,0,0,0,0,0,1,0,0
Movie,All the Freckles in the World,2020,90 min,netflix,0,0,0,0,0,0,1,0,0
TV Show,Anne with an E,2019,3 Seasons,netflix,0,0,0,0,0,0,1,0,0
Movie,Half Girlfriend,2017,129 min,netflix,0,0,0,0,0,0,1,0,0
TV Show,"Sex, Explained",2020,1 Season,netflix,0,0,0,0,0,0,0,0,0
TV Show,Thieves of the Wood,2019,1 Season,netflix,1,0,1,0,0,0,1,0,0
Movie,Aruna & Her Palate,2018,106 min,netflix,0,0,0,0,0,0,1,0,0
TV Show,Because This Is My First Life,2017,1 Season,netflix,0,0,0,0,0,0,1,0,0
TV Show,Border Security: America's Front Line,2018,1 Season,netflix,0,0,0,0,0,0,1,0,0
Movie,Breaking the Bank,2014,105 min,netflix,0,0,0,0,0,0,1,0,0
TV Show,Cells at Work!,2018,1 Season,netflix,0,0,0,0,1,0,0,0,0
TV Show,Chhota Bheem Kung Fu Dhamaka Series,2019,1 Season,netflix,0,0,0,0,0,0,0,1,0
Movie,Garfield Gets Real,2007,78 min,netflix,0,0,0,0,0,0,0,0,0
Movie,Garfield's Fun Fest,2008,79 min,netflix,0,0,0,0,0,0,0,0,0
Movie,Garfield's Pet Force,2009,78 min,netflix,0,0,0,0,0,0,0,0,0
Movie,Ghost Stories,2020,145 min,netflix,0,0,0,0,0,0,1,0,1
Movie,Jeff Dunham: Unhinged in Hollywood,2015,71 min,netflix,0,1,0,0,0,0,0,0,0
Movie,Jimmy Neutron: Boy Genius,2001,83 min,netflix,0,0,0,0,0,0,0,0,0
TV Show,Live Up To Your Name,2017,1 Season,netflix,0,0,0,0,0,0,1,0,0
Movie,Luccas Neto in: Children's Day,2019,81 min,netflix,0,0,0,0,0,0,0,0,0
TV Show,Messiah,2020,1 Season,netflix,0,0,0,0,0,0,0,0,0
TV Show,Mia and Me,2017,2 Seasons,netflix,0,0,0,0,0,0,0,1,0
TV Show,"Nisman: The Prosecutor, the President, and the Spy",2020,1 Season,netflix,0,0,0,0,0,0,1,0,0
Movie,Pan's Labyrinth,2006,119 min,netflix,0,0,0,0,0,0,1,0,0
Movie,Pokémon the Movie: Power of Us,2018,98 min,netflix,0,0,0,0,1,0,0,0,0
Movie,Posesif,2017,102 min,netflix,0,0,0,0,0,0,1,0,0
TV Show,Reply 1988,2015,1 Season,netflix,0,0,0,0,0,0,1,0,0
Movie,Riot,2015,88 min,netflix,1,0,1,0,0,0,0,0,0
Movie,Road Trip: Beer Pong,2009,97 min,netflix,0,0,0,0,0,0,0,0,0
TV Show,Save Me,2017,1 Season,netflix,0,0,0,0,0,0,1,0,0
TV Show,Spinning Out,2020,1 Season,netflix,0,0,0,0,0,0,0,0,0
TV Show,The Bride of Habaek,2017,1 Season,netflix,0,0,0,0,0,0,1,0,0
Movie,Aaviri,2019,110 min,netflix,0,0,0,0,0,0,1,0,1
Movie,Albert Pinto Ko Gussa Kyun Aata Hai?,2019,85 min,netflix,0,0,0,0,0,0,1,0,0
TV Show,ARASHI's Diary -Voyage-,2019,1 Season,netflix,0,0,0,0,0,0,1,0,0
Movie,Benchwarmers 2: Breaking Balls,2019,90 min,netflix,0,0,0,0,0,0,0,0,0
Movie,How High 2,2019,89 min,netflix,0,0,0,0,0,0,0,0,0
TV Show,Occupied,2019,3 Seasons,netflix,0,0,0,0,0,0,1,0,0
TV Show,Pucca: Love Recipe,2018,1 Season,netflix,0,0,0,0,0,0,0,1,0
TV Show,Rainbow Ruby,2016,1 Season,netflix,0,0,0,0,0,0,0,1,0
TV Show,Robot Trains,2018,2 Seasons,netflix,0,0,0,0,0,0,0,1,0
TV Show,The Degenerates,2019,2 Seasons,netflix,0,1,0,0,0,0,0,0,0
TV Show,Yanxi Palace: Princess Adventures,2019,1 Season,netflix,0,0,0,0,0,0,1,0,0
TV Show,The Disastrous Life of Saiki K.: Reawakened,2019,1 Season,netflix,0,0,0,0,1,0,1,0,0
Movie,Hot Gimmick: Girl Meets Boy,2019,120 min,netflix,0,0,0,0,0,0,1,0,0
Movie,Blitz Patrollie,2013,102 min,netflix,1,0,1,0,0,0,1,0,0
Movie,"El Pepe, a Supreme Life",2018,73 min,netflix,0,0,0,0,0,0,1,0,0
TV Show,Kevin Hart: Don’t F**k This Up,2019,1 Season,netflix,0,0,0,0,0,0,0,0,0
Movie,The Vendor,2018,103 min,netflix,0,0,0,0,0,0,1,0,0
Movie,The App,2019,79 min,netflix,0,0,0,0,0,0,1,0,0
TV Show,The Bonfire of Destiny,2019,1 Season,netflix,0,0,0,0,0,0,1,0,0
TV Show,You,2019,2 Seasons,netflix,0,0,0,0,0,0,0,0,0
Movie,Doom: Annihilation,2019,97 min,netflix,1,0,1,0,0,0,0,0,1
Movie,Fireworks,2017,91 min,netflix,0,0,0,0,1,0,0,0,0
Movie,Grand-Daddy Day Care,2019,96 min,netflix,0,0,0,0,0,0,0,0,0
Movie,Jarhead: Law of Return,2019,103 min,netflix,1,0,1,0,0,0,0,0,0
Movie,MFKZ,2017,95 min,netflix,1,0,1,0,0,0,1,0,0
Movie,Sweetheart,2019,83 min,netflix,0,0,0,0,0,0,0,0,1
TV Show,CAROLE & TUESDAY,2019,2 Seasons,netflix,0,0,0,0,1,0,1,0,0
Movie,Como caído del cielo,2019,117 min,netflix,0,0,0,0,0,0,1,0,0
Movie,John Mulaney & The Sack Lunch Bunch,2019,70 min,netflix,0,0,0,0,0,0,0,0,0
TV Show,Lost in Space,2019,2 Seasons,netflix,1,0,1,0,0,0,0,0,0
Movie,Jacob's Ladder,2019,90 min,netflix,0,0,0,0,0,0,0,0,0
TV Show,Private Practice,2012,6 Seasons,netflix,0,0,0,0,0,0,0,0,0
Movie,Back of the Net,2019,86 min,netflix,0,0,0,0,0,0,0,0,0
Movie,Lost in London,2017,86 min,netflix,0,0,0,0,0,0,1,0,0
TV Show,Agent,2019,1 Season,netflix,0,0,0,0,0,0,1,0,0
Movie,Being Mrs Elliot,2014,113 min,netflix,0,0,0,0,0,0,1,0,0
Movie,Falz Experience,2018,82 min,netflix,0,0,0,0,0,0,1,0,0
Movie,Iyore,2015,141 min,netflix,0,0,0,0,0,0,1,0,0
Movie,The First Lady,2015,107 min,netflix,0,0,0,0,0,0,1,0,0
Movie,The Two Popes,2019,126 min,netflix,0,0,0,0,0,0,0,0,0
TV Show,The Witcher,2019,1 Season,netflix,1,0,1,0,0,0,1,0,0
Movie,After the Raid,2019,25 min,netflix,0,0,0,0,0,0,1,0,0
TV Show,Twice Upon A Time,2019,1 Season,netflix,0,0,0,0,0,0,1,0,0
TV Show,Ultraviolet,2019,2 Seasons,netflix,0,0,0,0,0,0,1,0,0
TV Show,Don't F**k with Cats: Hunting an Internet Killer,2019,1 Season,netflix,0,0,0,0,0,0,0,0,0
TV Show,Soundtrack,2019,1 Season,netflix,0,0,0,0,0,0,0,0,0
Movie,Ronny Chieng: Asian Comedian Destroys America!,2019,63 min,netflix,0,1,0,0,0,0,0,0,0
Movie,"Sincerely Yours, Dhaka",2018,136 min,netflix,0,0,0,0,0,0,0,0,0
Movie,The Danish Girl,2015,120 min,netflix,0,0,0,0,0,0,1,0,0
Movie,Bangistan,2015,134 min,netflix,0,0,0,0,0,0,1,0,0
TV Show,Cinderella and the Four Knights,2016,1 Season,netflix,0,0,0,0,0,0,1,0,0
TV Show,Cocomong,2015,2 Seasons,netflix,0,0,0,0,0,0,0,1,0
TV Show,Crash Landing on You,2019,1 Season,netflix,0,0,0,0,0,0,1,0,0
TV Show,"Crazy, Lovely, Cool",2018,1 Season,netflix,0,0,0,0,0,0,1,0,0
Movie,Dil Chahta Hai,2001,185 min,netflix,0,0,0,0,0,0,1,0,0
Movie,Dil Dhadakne Do,2015,174 min,netflix,0,0,0,0,0,0,1,0,0
Movie,Don,2006,169 min,netflix,1,0,1,0,0,0,1,0,0
Movie,Don 2,2011,148 min,netflix,1,0,1,0,0,0,1,0,0
Movie,Fukrey,2013,135 min,netflix,1,0,1,0,0,0,0,0,0
Movie,Game,2011,135 min,netflix,0,0,0,0,0,0,1,0,0
TV Show,Girls und Panzer,2012,1 Season,netflix,0,0,0,0,1,0,1,0,0
Movie,Holy Expectations,2019,89 min,netflix,0,0,0,0,0,0,1,0,0
Movie,Honeymoon Travels Pvt. Ltd.,2007,119 min,netflix,0,0,0,0,0,0,1,0,0
Movie,Isoken,2017,98 min,netflix,0,0,0,0,0,0,1,0,0
Movie,Karthik Calling Karthik,2010,135 min,netflix,0,0,0,0,0,0,1,0,0
Movie,Lakshya,2004,185 min,netflix,1,0,1,0,0,0,1,0,0
Movie,Luck by Chance,2009,156 min,netflix,0,0,0,0,0,0,1,0,0
Movie,Potato Potahto,2017,104 min,netflix,0,0,0,0,0,0,1,0,0
Movie,Rock On!!,2008,139 min,netflix,0,0,0,0,0,0,1,0,0
TV Show,Scooby-Doo!: Mystery Incorporated,2012,2 Seasons,netflix,0,0,0,0,0,0,0,1,0
Movie,Talaash,2012,140 min,netflix,0,0,0,0,0,0,1,0,0
TV Show,What's New Scooby-Doo?,2005,3 Seasons,netflix,0,0,0,0,0,0,0,1,0
Movie,Zindagi Na Milegi Dobara,2011,154 min,netflix,0,0,0,0,0,0,1,0,0
Movie,6 Underground,2019,129 min,netflix,1,0,1,0,0,0,0,0,0
Movie,A Trip to Jamaica,2016,99 min,netflix,0,0,0,0,0,0,1,0,0
Movie,My Wife and I,2017,100 min,netflix,0,0,0,0,0,0,1,0,0
Movie,Okafor's Law,2016,110 min,netflix,0,0,0,0,0,0,1,0,0
Movie,Seven and a half dates,2018,107 min,netflix,0,0,0,0,0,0,1,0,0
Movie,The 9th Precinct,2019,95 min,netflix,0,0,0,0,0,0,1,0,0
Movie,Zero Hour,2018,89 min,netflix,0,0,0,0,0,0,1,0,0
Movie,Jack Whitehall: Christmas with My Father,2019,65 min,netflix,0,1,0,0,0,0,0,0,0
Movie,The Sky Is Pink,2019,143 min,netflix,0,0,0,0,0,0,1,0,0
Movie,Good and Prosperous,2017,101 min,netflix,0,0,0,0,0,0,1,0,0
Movie,Michelle Wolf: Joke Show,2019,60 min,netflix,0,1,0,0,0,0,0,0,0
Movie,A Family Reunion Christmas,2019,29 min,netflix,0,0,0,0,0,0,0,0,0
Movie,It Comes at Night,2017,92 min,netflix,0,0,0,0,0,0,0,0,1
Movie,Saaho,2019,172 min,netflix,1,0,1,0,0,0,1,0,0
Movie,Nothing to Lose 2,2019,97 min,netflix,0,0,0,0,0,0,1,0,0
TV Show,Astronomy Club: The Sketch Show,2019,1 Season,netflix,0,0,0,0,0,0,0,0,0
Movie,Banana Island Ghost,2017,108 min,netflix,0,0,0,0,0,0,1,0,0
Movie,Celebrity Marriage,2017,107 min,netflix,0,0,0,0,0,0,1,0,0
TV Show,Fuller House,2020,5 Seasons,netflix,0,0,0,0,0,0,0,0,0
Movie,Marriage Story,2019,137 min,netflix,0,0,0,0,0,0,0,0,0
Movie,No Game No Life: Zero,2017,106 min,netflix,1,0,1,0,1,0,1,0,0
Movie,Slow Country,2017,115 min,netflix,0,0,0,0,0,0,1,0,0
Movie,Spirit Riding Free: Spirit of Christmas,2019,46 min,netflix,0,0,0,0,0,0,0,0,0
TV Show,Teasing Master Takagi-san,2019,1 Season,netflix,0,0,0,0,1,0,1,0,0
TV Show,The Chosen One,2019,2 Seasons,netflix,0,0,0,0,0,0,1,0,0
TV Show,The Confession Killer,2019,1 Season,netflix,0,0,0,0,0,0,0,0,0
TV Show,Three Days of Christmas,2019,1 Season,netflix,0,0,0,0,0,0,1,0,0
TV Show,Triad Princess,2019,1 Season,netflix,0,0,0,0,0,0,1,0,0
Movie,Wives on Strike,2016,92 min,netflix,0,0,0,0,0,0,1,0,0
Movie,Wives on Strike: The Revolution,2017,93 min,netflix,0,0,0,0,0,0,1,0,0
Movie,A Christmas Prince: The Royal Baby,2019,85 min,netflix,0,0,0,0,0,0,0,0,0
Movie,The Irishman: In Conversation,2019,24 min,netflix,0,0,0,0,0,0,0,0,0
TV Show,V Wars,2019,1 Season,netflix,1,0,1,0,0,0,0,0,1
TV Show,The Last O.G.,2019,2 Seasons,netflix,0,0,0,0,0,0,0,0,0
TV Show,The Prince of Tennis ~ Match! Tennis Juniors ~,2019,1 Season,netflix,0,0,0,0,0,0,1,0,0
TV Show,The Road to Love,2019,1 Season,netflix,0,0,0,0,0,0,1,0,0
Movie,Tiffany Haddish: Black Mitzvah,2019,56 min,netflix,0,1,0,0,0,0,0,0,0
TV Show,Nightflyers,2018,1 Season,netflix,0,0,0,0,0,0,0,0,1
Movie,A Cinderella Story: Christmas Wish,2019,86 min,netflix,0,0,0,0,0,0,0,0,0
Movie,Baby Dolls,2019,127 min,netflix,0,0,0,0,0,0,1,0,0
Movie,Cut Bank,2014,93 min,netflix,0,0,0,0,0,0,0,0,0
Movie,Dead Kids,2019,94 min,netflix,0,0,0,0,0,0,1,0,0
TV Show,Eastsiders,2018,4 Seasons,netflix,0,0,0,0,0,0,0,0,0
Movie,High End Yaariyan,2019,120 min,netflix,0,0,0,0,0,0,1,0,0
Movie,Iron Fists and Kung-Fu Kicks,2019,108 min,netflix,0,0,0,0,0,0,1,0,0
Movie,Jindua,2017,135 min,netflix,0,0,0,0,0,0,1,0,0
Movie,Lakeeran,2016,111 min,netflix,0,0,0,0,0,0,1,0,0
Movie,Mahi NRI,2017,134 min,netflix,0,0,0,0,0,0,1,0,0
Movie,Qismat,2018,137 min,netflix,0,0,0,0,0,0,1,0,0
TV Show,Space Jungle,2016,2 Seasons,netflix,0,0,0,0,0,0,0,1,0
Movie,Tee Shot: Ariya Jutanugarn,2019,103 min,netflix,0,0,0,0,0,0,1,0,0
Movie,Thug Life,2017,133 min,netflix,0,0,0,0,0,0,1,0,0
Movie,Wandering Stars,2019,95 min,netflix,0,0,0,0,0,0,1,0,0
Movie,Why Me?,2015,126 min,netflix,0,0,0,0,0,0,1,0,0
TV Show,Chocolate,2019,1 Season,netflix,0,0,0,0,0,0,1,0,0
Movie,Guatemala: Heart of the Mayan World,2019,67 min,netflix,0,0,0,0,0,0,1,0,0
Movie,The Zoya Factor,2019,135 min,netflix,0,0,0,0,0,0,1,0,0
Movie,Atlantics,2019,106 min,netflix,0,0,0,0,0,0,1,0,0
TV Show,Chip and Potato,2019,2 Seasons,netflix,0,0,0,0,0,0,0,1,0
Movie,Crazy people,2018,107 min,netflix,0,0,0,0,0,0,1,0,0
Movie,I Lost My Body,2019,81 min,netflix,0,0,0,0,0,0,1,0,0
Movie,Kalushi: The Story of Solomon Mahlangu,2016,107 min,netflix,0,0,0,0,0,0,1,0,0
TV Show,La Reina del Sur,2019,2 Seasons,netflix,0,0,0,0,0,0,1,0,0
Movie,Lagos Real Fake Life,2018,118 min,netflix,0,0,0,0,0,0,1,0,0
